check_ssl,qty_redirects,url_shortened,favicon,dns_record,iFrame,rightClick,onmouseover,check_URL_of_anchor,sfh,double_slash,qty_dot_url,qty_hyphen_url,qty_questionmark_url,qty_at_url,qty_hashtag_url,qty_dollar_url,qty_percent_url,TLD_length,TLD count,URL_length,email_in_url,word_script_in_url,check_https_in_url,qty_dot_domain,qty_hyphen_domain,count_vowels,Domain_length,Ip_in_domain,Client_or_Server_in_domain,check_age_of_domain,days_till_expiration_domain,qty_dot_directory,qty_hyphen_directory,qty_at_directory,qty_slash_directory,qty_percent_directory,directory_length,qty_dot_File,qty_hyphen_File,qty_at_File,qty_percent_File,File_length,qty_dot_params,qty_hyphen_params,qty_at_params,qty_underline_params,qty_hashtag_params,qty_dollar_params,qty_percent_params,params_length,tld_params,count_params,cookie,strict_trans_sec,a_tags_count,form_tags_count,email_tags_count,pass_tags_count,hidden_tags_count,actions_tags_count,signin_tags_count,signup_tags_count,phishing
2466,2466,1,0,0,0,0,0,0,0,0.0,0,0,2,4,0,0,0,0,0,3,1,93,0,0,1,2,0,4,15,0,0,0,221,0,1,0,1,0,26,0,3,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2467,2467,1,0,1,0,0,0,0,0,0.0,0,0,4,0,0,0,0,0,0,6,2,56,0,0,1,3,0,3,14,0,0,0,268,0,0,0,2,0,17,1,0,0,0,16,0,0,0,0,0,0,0,0,0,0,1,0,148,1,0,0,0,1,0,0,0
2468,2468,0,0,0,0,0,0,0,0,1.0,0,0,2,0,0,0,0,0,0,3,1,35,0,0,0,2,0,4,14,0,0,0,-1,0,0,0,1,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2469,2469,1,0,0,0,0,0,0,0,0.0890410958904109,0,0,2,4,0,0,0,0,0,3,1,72,0,0,1,2,0,3,12,0,0,0,32,0,1,0,2,0,16,0,3,0,0,35,0,0,0,0,0,0,0,0,0,0,0,1,146,1,0,0,3,2,0,3,0
2470,2470,1,0,1,0,0,0,0,0,0.0,0,0,1,1,0,0,0,0,0,3,1,44,0,0,0,1,1,11,36,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2471,2471,1,0,0,0,0,0,0,0,0.0,0,0,4,2,1,0,0,0,0,6,2,206,0,0,1,3,0,3,14,0,0,0,128,0,0,0,0,0,0,0,0,0,0,4,1,2,0,0,0,0,0,178,0,1,1,1,0,0,0,0,0,1,0,0,0
2472,2472,1,0,0,0,0,0,0,0,0.0,0,0,3,7,0,0,0,0,0,3,1,91,0,0,1,2,0,7,20,0,0,0,33,0,0,0,1,0,7,1,7,0,0,55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2473,2473,1,0,1,0,0,0,0,0,0.0344827586206896,0,0,4,0,1,0,0,0,5,2,1,221,0,0,1,2,0,4,13,0,0,0,405,0,0,0,1,0,4,1,0,0,0,9,0,0,0,0,0,0,4,131,0,7,0,1,174,2,1,1,0,2,0,0,0
2474,2474,1,0,0,0,0,0,0,0,0.0,0,0,1,2,0,0,0,0,0,3,1,53,0,0,1,1,0,4,11,0,0,10073,237,0,1,0,2,0,23,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2475,2475,1,0,0,0,0,0,0,0,-1.0,0,0,2,5,0,0,0,0,0,3,1,83,0,0,1,2,0,3,17,0,0,0,56,0,5,0,4,0,48,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,1,175,1,0,0,16,1,0,0,0
2476,2476,1,0,0,0,0,0,0,0,0.057471264367816,0,0,3,11,0,0,0,0,0,2,1,136,0,0,1,2,0,3,13,0,0,0,322,0,2,0,6,0,45,1,9,0,0,69,0,0,0,0,0,0,0,0,0,0,0,1,87,3,0,0,0,0,0,0,0
2477,2477,1,0,0,0,0,0,0,0,0.1318681318681318,0,0,1,10,0,0,0,0,0,3,1,98,0,0,0,1,0,6,18,0,0,4025,79,0,0,0,1,0,8,0,10,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,91,4,4,0,1,0,0,0,0
2478,2478,1,0,0,0,0,0,0,0,-1.0,0,0,1,0,1,0,0,0,0,3,1,41,0,0,1,1,0,4,11,0,0,7335,81,0,0,0,2,0,12,0,0,0,0,4,0,0,0,0,0,0,0,4,0,1,1,0,329,1,2,0,1,0,0,1,0
2479,2479,1,0,1,0,0,0,0,0,0.0416666666666666,0,0,1,0,0,0,0,0,0,3,1,45,0,0,1,1,0,4,12,0,0,0,137,0,0,0,2,0,15,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,1,96,0,1,0,1,1,1,2,0
2480,2480,1,0,0,0,0,0,0,0,0.0,0,0,2,1,0,0,0,0,0,3,1,43,0,0,1,2,0,4,14,0,0,0,226,0,0,0,1,0,7,0,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2481,2481,1,0,0,0,0,0,0,0,0.0,0,0,2,0,1,0,0,0,0,3,1,97,0,0,1,2,0,2,12,0,0,0,314,0,0,0,3,0,31,0,0,0,0,5,0,0,0,0,0,0,0,39,0,1,0,0,1,0,0,0,0,0,0,0,0
2482,2482,1,0,0,0,0,0,0,0,0.0,0,0,1,1,0,0,0,0,0,3,1,52,0,0,0,1,0,6,16,0,0,0,125,0,1,0,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2483,2483,1,0,1,0,0,0,0,0,0.0705882352941176,0,0,1,3,1,0,0,0,0,3,1,79,0,0,1,1,0,5,16,0,0,0,20,0,3,0,2,0,44,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,1,1,85,0,1,0,0,3,0,0,0
2484,2484,1,0,1,0,0,0,1,0,0.225,0,0,2,0,1,0,0,0,0,3,1,45,0,0,1,2,0,5,18,0,0,9174,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1,0,1,40,1,1,0,1,3,0,1,0
2485,2485,1,0,0,0,0,0,0,0,0.0,0,0,3,0,0,0,0,0,0,2,1,45,0,0,1,2,0,6,18,0,0,0,324,0,0,0,1,0,4,1,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,79,2,0,0,1,0,0,0,0
2486,2486,1,0,1,0,0,0,0,0,-1.0,0,0,6,1,1,0,0,0,0,3,1,96,0,0,1,2,0,6,17,0,0,2690,136,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,69,0,2,1,0,81,0,0,0,0,4,0,0,0
2487,2487,1,0,0,0,0,0,0,0,0.1020408163265306,0,0,2,0,0,0,0,0,0,3,1,50,0,0,1,1,0,5,13,0,0,0,313,0,0,0,2,0,11,1,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,3,0,1,0,0,0
2488,2488,1,0,1,0,0,0,0,0,0.0793650793650793,0,0,2,0,0,0,0,0,0,3,1,28,0,0,1,2,0,3,15,0,0,0,77,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,0,7,2,1,2,0,0,0
2489,2489,1,0,0,0,0,0,0,0,0.0,0,0,2,0,0,0,0,0,0,3,1,51,0,0,1,2,0,5,15,0,0,0,91,0,0,0,1,0,6,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2490,2490,1,0,1,0,0,0,0,0,-1.0,0,0,3,13,0,0,0,0,0,6,2,118,0,0,1,3,0,4,14,0,0,0,335,0,0,0,2,0,13,0,13,0,0,82,0,0,0,0,0,0,0,0,0,0,1,0,137,1,1,0,1,3,0,0,0
2491,2491,1,0,0,0,0,0,0,0,0.0,0,0,3,0,1,0,0,0,0,3,1,96,0,0,1,2,0,1,12,0,0,0,204,0,0,0,0,0,0,1,0,0,0,9,0,0,0,1,0,0,0,65,0,6,0,0,0,0,0,0,0,0,0,0,0
2492,2492,1,0,0,0,0,0,0,0,0.0136830102622576,0,0,2,10,0,0,0,0,0,3,1,101,0,0,1,2,0,4,16,0,0,0,364,0,0,0,2,0,11,0,10,0,0,65,0,0,0,0,0,0,0,0,0,0,1,1,877,1,0,0,0,4,0,0,0
2493,2493,1,0,0,0,0,0,0,0,0.0,0,0,1,8,1,0,0,0,0,8,1,108,0,0,1,1,4,10,36,0,0,0,87,0,0,0,2,0,19,0,0,0,0,4,0,4,0,0,0,0,0,39,0,1,0,0,0,0,0,0,0,0,0,0,0
2494,2494,1,0,0,0,0,0,0,0,0.2,0,0,2,0,0,0,0,0,0,3,1,26,0,0,1,2,0,3,14,0,0,0,89,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,0,0,0,2,1,0,6,0
2495,2495,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,3,1,36,0,0,0,1,0,2,12,0,0,0,-1,0,0,0,1,0,10,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2496,2496,1,0,0,0,0,0,0,0,1.0,0,0,3,1,0,0,0,0,3,3,1,74,0,0,0,2,1,6,31,0,0,0,108,0,0,0,1,3,26,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,1
2497,2497,1,2,1,0,0,0,1,0,-1.0,0,0,3,4,1,0,0,0,3,2,1,105,0,0,0,2,0,4,15,0,0,0,86,0,1,0,1,0,7,1,1,0,0,17,0,2,0,0,0,0,0,51,0,2,0,0,203,2,0,0,0,1,0,0,0
2498,2498,1,0,1,1,0,1,0,0,0.0980392156862745,0,0,2,7,0,0,0,0,0,2,1,82,0,0,1,2,0,5,17,0,0,0,48,0,5,0,3,0,43,0,2,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,51,1,1,0,1,1,0,0,0
2499,2499,1,0,0,0,0,0,0,0,0.0,0,0,3,2,0,0,0,0,0,3,1,97,0,0,1,2,0,5,20,0,0,5434,136,0,2,0,7,0,58,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2500,2500,1,0,0,0,0,0,0,0,0.0,0,0,2,10,0,0,0,0,0,3,1,110,0,0,1,2,0,3,18,0,0,6592,100,0,3,0,2,0,24,0,7,0,0,59,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2501,2501,0,0,0,0,0,0,0,0,0.0,0,0,3,5,1,0,0,0,0,3,1,213,0,0,0,2,4,22,60,0,0,0,-1,0,0,0,3,0,18,1,0,0,0,7,0,1,0,1,0,0,0,111,0,3,0,0,0,0,0,0,0,0,0,0,1
2502,2502,1,0,0,0,0,0,0,0,0.2875,0,0,2,8,0,0,0,0,0,3,1,65,0,0,1,2,0,1,10,0,0,0,27,0,0,0,1,0,6,0,8,0,0,40,0,0,0,0,0,0,0,0,0,0,1,1,80,1,4,0,3,2,1,2,0
2503,2503,1,2,1,0,0,0,0,0,0.2941176470588235,0,0,4,0,0,0,0,0,0,3,1,79,0,0,0,2,0,4,14,0,0,8913,77,1,0,0,4,0,23,1,0,0,0,34,0,0,0,0,0,0,0,0,0,0,1,0,17,1,2,0,0,0,2,0,0
2504,2504,1,0,0,0,0,0,0,0,0.1711711711711711,0,0,2,0,0,0,0,0,0,6,2,52,0,0,1,2,0,4,13,0,0,0,70,0,0,0,1,0,8,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,111,1,0,0,0,0,0,0,0
2505,2505,1,0,0,0,0,0,0,0,0.0,0,0,3,12,0,0,0,0,0,6,1,149,0,0,1,2,0,6,22,0,0,0,38,0,12,0,4,0,110,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2506,2506,1,0,1,0,0,0,0,0,-1.0,0,0,2,4,0,0,0,0,0,2,1,80,0,0,1,2,0,0,10,0,0,0,173,0,4,0,3,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,0,0,0,0,0,0,0,0
2507,2507,1,0,0,0,0,0,0,0,0.0,0,0,4,0,1,0,0,0,0,6,2,129,0,0,0,3,0,10,28,0,0,1853,18,0,0,0,5,0,26,1,0,0,0,60,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,1
2508,2508,1,1,1,1,0,0,0,0,-1.0,0,0,2,0,0,0,0,0,0,2,1,44,0,0,0,1,0,2,9,0,0,0,283,0,0,0,2,0,16,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,129,2,1,0,0,0,0,0,0
2509,2509,1,1,1,0,0,0,0,0,0.2407407407407407,0,0,2,0,1,0,0,0,0,3,1,44,0,0,1,2,0,3,14,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,2,0,1,54,0,0,0,0,1,0,0,0
2510,2510,0,0,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,3,1,31,0,0,0,1,0,9,23,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2511,2511,1,0,0,0,0,0,0,0,0.0,0,0,3,2,0,0,0,0,0,3,1,84,0,0,1,2,0,5,21,0,0,5125,321,0,1,0,4,0,37,1,1,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2512,2512,1,0,0,0,0,0,0,0,0.0,0,1,5,0,1,0,0,0,0,3,1,545,0,0,0,1,0,5,14,0,0,6211,306,0,0,0,1,0,5,0,0,0,0,0,4,0,0,20,0,0,0,517,1,23,0,0,0,0,0,0,0,0,0,0,0
2513,2513,1,0,0,0,0,0,0,0,0.0,0,0,3,1,0,0,0,0,0,2,1,48,0,0,1,2,0,4,16,0,0,0,44,0,1,0,2,0,15,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2514,2514,1,0,1,0,0,0,1,0,-1.0,0,0,3,4,0,0,0,0,0,3,1,89,0,0,1,2,0,6,18,0,0,9343,41,0,0,0,2,0,14,1,4,0,0,48,0,0,0,0,0,0,0,0,0,0,1,0,161,1,1,0,3,3,1,0,0
2515,2515,1,0,0,0,0,0,0,0,0.0,0,0,2,0,0,0,0,0,0,3,1,39,0,0,0,2,0,4,17,0,0,0,53,0,0,0,2,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2516,2516,0,0,0,0,0,0,0,0,0.0,0,0,2,4,0,0,0,0,0,2,1,70,0,0,0,2,2,4,14,0,0,0,-1,0,2,0,4,0,43,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1
2517,2517,1,0,1,0,0,0,0,0,-1.0,0,0,3,0,0,0,0,0,0,3,1,74,0,0,1,2,0,3,15,0,0,8560,362,0,0,0,4,0,40,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,28,0,1,0,0,0,0,0,0
2518,2518,1,0,0,0,0,0,0,0,0.0,0,0,3,7,1,0,0,0,0,6,2,303,0,0,1,2,0,3,11,0,0,0,86,0,7,0,5,0,108,1,0,0,0,9,0,0,0,1,0,0,0,157,0,3,0,0,2,0,0,0,0,0,0,0,1
2519,2519,1,0,0,1,0,0,0,0,0.0888888888888888,0,0,1,0,0,0,0,0,0,3,1,49,0,0,1,1,0,5,16,0,0,0,73,0,0,0,3,0,18,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,1,90,2,0,0,2,2,0,0,0
2520,2520,1,0,1,1,0,0,0,0,0.0,0,0,2,6,1,0,0,0,6,3,1,139,0,0,1,2,0,7,21,0,0,0,128,0,0,0,0,0,0,0,0,0,0,4,0,6,0,3,0,0,6,104,0,3,1,1,0,0,0,0,1,1,0,0,0
2521,2521,1,0,0,0,0,0,1,0,-1.0,0,0,2,10,0,0,0,0,0,3,1,119,0,0,1,2,0,2,13,0,0,0,87,0,2,0,4,0,39,0,8,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,241,4,1,1,2,0,0,0,0
2522,2522,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,2,1,62,0,0,1,1,0,6,16,0,0,0,75,0,0,0,4,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2523,2523,0,0,0,0,0,0,0,0,1.0,0,0,4,0,1,0,0,0,0,6,2,157,0,0,0,3,0,18,47,0,0,0,-1,0,0,0,2,0,18,1,0,0,0,14,0,0,0,0,0,0,0,69,0,1,1,0,1,0,0,0,0,0,0,0,1
2524,2524,1,0,0,0,0,0,0,0,0.0,0,0,2,0,0,0,0,0,0,3,1,36,0,0,1,2,0,3,16,0,0,0,102,0,0,0,1,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2525,2525,1,0,0,0,0,0,0,0,1.0,0,0,2,0,0,0,0,0,0,3,1,34,0,0,1,2,0,6,20,0,0,0,42,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2526,2526,1,0,1,0,0,0,1,0,1.0,0,0,2,0,0,0,0,0,0,3,1,39,0,0,1,2,0,7,30,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,8,3,10,2,0,0,1
2527,2527,1,1,1,1,0,0,0,0,0.08,0,0,3,4,0,0,0,0,0,5,2,96,0,0,1,3,0,5,17,0,0,0,139,0,4,0,3,0,51,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,1,1,75,4,4,1,0,0,3,0,0
2528,2528,1,0,1,0,0,0,0,0,-1.0,0,0,3,0,1,0,0,0,0,3,1,77,0,0,1,2,0,3,13,0,0,8800,76,0,0,0,4,0,21,1,0,0,0,17,0,0,0,0,0,0,0,16,0,2,0,0,124,0,2,1,0,0,0,0,0
2529,2529,1,0,0,0,0,0,0,0,0.0,0,0,2,1,0,0,0,0,0,2,1,31,0,0,1,2,0,1,11,0,0,0,281,0,0,0,1,0,5,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2530,2530,1,0,0,0,0,0,0,0,1.0,0,0,2,3,0,0,0,0,0,3,1,81,0,0,0,2,0,5,21,0,0,0,256,0,0,0,3,0,25,0,3,0,0,27,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2531,2531,1,0,0,0,0,0,0,0,-1.0,0,0,1,7,0,0,0,0,0,3,1,67,0,0,1,1,1,8,22,0,0,0,83,0,6,0,1,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46,1,0,0,0,2,0,0,0
2532,2532,1,0,1,0,0,0,0,0,0.4210526315789473,0,0,1,3,0,0,0,0,0,3,1,57,0,0,1,1,0,4,14,0,0,0,132,0,3,0,2,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,0,0,0,0,0,0,0,0
2533,2533,1,0,1,0,0,0,0,0,0.0,0,0,3,0,0,0,0,0,0,2,1,55,0,0,1,2,0,4,14,0,0,0,54,0,0,0,0,0,0,1,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,67,3,1,0,0,0,0,0,0
2534,2534,1,0,0,0,0,0,0,0,0.0879120879120879,0,0,2,13,0,0,0,0,0,2,1,119,0,0,1,2,0,3,13,0,0,0,143,0,0,0,1,0,5,0,13,0,0,92,0,0,0,0,0,0,0,0,0,0,1,1,91,0,5,0,2,7,0,0,0
2535,2535,1,0,0,0,0,0,0,0,0.0,0,0,2,3,0,0,0,0,0,2,1,60,0,0,1,2,0,2,14,0,0,0,23,0,3,0,3,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2536,2536,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,3,1,49,0,0,0,1,0,6,18,0,0,0,-1,0,0,0,1,0,20,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2537,2537,1,0,0,0,0,0,0,0,-1.0,0,0,1,0,0,0,0,0,0,2,1,17,0,0,1,1,0,2,6,0,0,0,82,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,90,2,1,0,0,1,0,0,0
2538,2538,1,0,0,0,0,0,0,0,-1.0,0,0,2,0,0,0,0,0,0,3,1,44,0,0,1,2,0,6,23,0,0,0,332,0,0,0,1,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,1,209,3,0,0,1,0,0,0,0
2539,2539,1,0,1,0,0,0,0,0,0.0183823529411764,0,0,3,0,0,0,0,0,0,2,1,53,0,0,1,2,0,1,10,0,0,0,280,0,0,0,2,0,22,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,272,2,0,0,0,1,0,0,0
2540,2540,1,0,1,1,0,0,1,0,-1.0,0,0,2,12,0,0,0,0,0,3,1,144,0,0,1,2,1,5,17,0,0,9273,47,0,11,0,7,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,0,6,0,5,2,0,0,0
2541,2541,1,0,1,0,0,0,0,0,-1.0,0,0,2,0,0,0,0,0,0,3,1,36,0,0,1,2,0,6,16,0,0,0,36,0,0,0,1,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,147,1,0,0,1,3,0,0,0
2542,2542,1,0,0,0,0,0,0,0,0.2903225806451613,0,0,1,8,0,0,0,0,0,3,1,101,0,0,1,1,0,7,18,0,0,0,89,0,0,0,1,0,8,0,8,0,0,66,0,0,0,0,0,0,0,0,0,0,0,1,31,1,0,0,0,0,0,0,0
2543,2543,1,0,0,0,0,0,0,0,1.0,0,0,3,0,1,0,0,0,0,3,1,56,0,0,0,2,0,3,14,0,0,0,28,0,0,0,2,0,10,1,0,0,0,12,0,0,0,0,0,0,0,11,0,1,0,0,1,0,0,0,0,0,0,0,0
2544,2544,1,0,0,0,0,0,0,0,0.15625,0,0,2,7,0,0,0,0,0,3,1,71,0,0,1,2,0,4,16,0,0,0,102,0,0,0,1,0,8,0,7,0,0,38,0,0,0,0,0,0,0,0,0,0,1,0,32,0,0,0,0,0,0,0,0
2545,2545,1,0,0,0,0,0,0,0,1.0,0,0,2,12,0,0,0,0,0,3,1,125,0,0,1,2,0,4,16,0,0,0,84,0,1,0,1,0,18,0,11,0,0,82,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2546,2546,1,0,0,0,0,0,0,0,0.4754098360655737,0,0,2,2,0,0,0,0,0,3,1,43,0,0,1,1,0,4,11,0,0,0,325,0,0,0,1,0,5,1,2,0,0,18,0,0,0,0,0,0,0,0,0,0,1,0,61,1,0,0,0,0,2,2,0
2547,2547,0,0,0,0,0,1,0,0,0.5,0,0,2,0,0,0,0,0,0,3,1,26,0,0,0,1,0,1,9,0,0,4802,-1,0,0,0,1,0,3,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,1,0,0,0,1
2548,2548,1,0,0,1,0,0,0,0,-1.0,0,0,2,0,0,0,0,0,0,3,1,48,0,0,1,2,0,7,25,0,0,2290,274,0,0,0,1,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,153,2,1,0,1,3,0,0,0
2549,2549,1,0,0,0,0,0,0,0,-1.0,0,0,2,0,1,0,0,0,0,3,1,88,0,0,0,1,0,2,9,0,0,6029,68,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,58,0,5,1,0,173,2,0,0,0,1,0,0,0
2550,2550,1,0,0,0,0,0,0,0,0.0,0,0,3,0,0,0,0,0,0,3,1,73,0,0,1,2,0,5,20,0,0,0,188,0,0,0,4,0,27,1,0,0,0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2551,2551,1,0,1,0,0,0,0,0,0.0,0,0,2,0,1,0,0,0,0,3,1,45,0,0,1,2,0,4,15,0,0,0,75,0,0,0,1,0,3,0,0,0,0,7,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0
2552,2552,1,0,0,0,0,0,0,0,-1.0,0,0,2,3,0,0,0,0,0,2,1,69,0,0,1,2,0,3,11,0,0,0,248,0,3,0,4,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,45,1,0,0,1,2,0,0,0
2553,2553,1,0,0,0,0,0,0,0,0.0,0,0,2,7,0,0,0,0,0,3,1,81,0,0,1,2,0,2,12,0,0,0,96,0,7,0,5,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2554,2554,0,0,0,0,0,0,0,0,0.0,0,0,5,1,0,0,0,0,0,3,1,101,0,0,0,5,0,20,55,0,0,0,-1,0,0,0,3,0,24,0,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2555,2555,1,0,0,0,0,0,0,0,0.0,0,0,6,4,0,0,0,0,0,0,1,87,0,0,0,3,0,0,15,1,0,0,28,2,4,0,4,0,54,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2556,2556,1,0,1,0,0,0,0,0,-1.0,0,0,2,4,0,0,0,0,0,2,1,83,0,0,1,2,0,4,18,0,0,0,238,0,4,0,6,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,40,5,0,0,0,0,0,0,0
2557,2557,1,0,0,0,0,1,0,0,0.0064935064935064,0,0,2,0,1,0,0,0,0,3,1,58,0,0,1,2,0,2,14,0,0,0,53,0,0,0,2,0,15,0,0,0,0,0,0,0,0,0,0,0,0,19,0,1,1,0,154,1,0,2,0,0,0,2,0
2558,2558,1,0,1,0,0,1,0,0,0.1296296296296296,0,0,1,0,0,0,0,0,0,2,1,47,0,0,1,1,0,5,14,0,0,0,190,0,0,0,4,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,54,0,0,0,0,0,0,0,0
2559,2559,1,0,1,0,0,0,0,0,0.0566037735849056,0,0,1,0,0,0,0,0,0,2,1,21,0,0,1,1,0,2,9,0,0,0,418,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,106,4,0,0,1,0,0,0,0
2560,2560,0,0,0,0,0,0,0,0,0.1891891891891892,0,0,2,0,0,0,0,0,0,3,1,41,0,0,0,1,0,8,19,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,37,1,0,0,0,0,0,0,0
2561,2561,1,0,1,0,0,0,0,0,-1.0,0,0,2,6,0,0,0,0,0,3,1,74,0,0,1,2,0,2,11,0,0,8938,113,0,0,0,1,0,5,0,6,0,0,49,0,0,0,0,0,0,0,0,0,0,1,1,176,2,1,0,1,4,0,1,0
2562,2562,1,0,0,0,0,0,0,0,0.0,0,0,3,0,1,0,0,0,0,3,1,69,0,0,1,2,0,6,17,0,0,0,309,0,0,0,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0,22,0,1,1,0,0,1,4,0,0,0,0,0,0
2563,2563,1,0,0,1,0,0,0,0,-1.0,0,0,2,0,1,0,0,0,0,3,1,98,0,0,1,2,0,4,18,0,0,4561,375,0,0,0,2,0,15,0,0,0,0,21,0,0,0,1,0,0,0,34,0,1,0,1,96,0,1,0,15,0,0,1,0
